uniqueID,drugName,condition,review,rating,date,usefulCount
11289,Telmisartan,High Blood Pressure,work great known side effect,10,7-Sep-16,9.0
126142,Viibryd,Depression,start take viibryd approximately three month ago start rough lot side effect terrible nightmare every night electric shock visual disturbance nausea diarrhea among others continue medicine well others year surprise symptoms alleviate felt much better lot less depress generally less hopeless last month half body become tolerant medication like every deeper depression usual go back wellbutrin,5,1-Nov-12,15.0
13830,Bydureon,Diabetes Type 2,bydureon since january significant problem begin r small hard lump injsite improve since st begin find plunger difficult press firmly tap gently x turn till mix recmd hold place sec put foot low step stool firmly keep degree angle hip knee mths symptom lump im share story bcuz im suspicious responsible bout wsevere nausea wvery loud stomachgut noise im take metformin ive lose lbssize ac pending cant confirm nauseagrowling stomachbelching r cause stopped white foodsmost sugar needknow im hurt b contd,8,4-Nov-16,29.0
225377,Bupropion,Depression,take mg bupropion up mg realize possibility seizure ive problem feel wonderful get bupropion va cost,10,19-Dec-14,12.0
53750,Saxagliptin,Diabetes Type 2,reading basically without medicine also lot craving past dont know coincidence side effect medication either way cant continue pay expensive med doesnt show positive result,1,25-Aug-16,10.0
213249,Nuvigil,Depression,start take mg nuvigil staterra doctor want wait see nuvigil work discounting stratterra well first day nuvigil mg work well doctor decide mg longer work fact feel nauseous take disappoint,1,14-Nov-11,20.0
32145,Wellbutrin XL,Depression,start take th jan weigh lb th jan weigh lb total pound lose day lbs curb hunger dont crave food drinking lot water cup green veg day side effect far insomnia however doctor prescribe sleep pill take night sleep right keep post weightloss,9,30-Jan-13,120.0
205609,Pristiq,Depression,med give agitation muscle cramp fear insomnia day,1,18-Apr-12,9.0
224906,Bupropion,Depression,hello initially get put wellbutrin anxiety depression im take sr one day less week say felt amaze someone extremely active always try conscious diet struggle binge eat would eat healthy day binge id feel awful start every monday really get hand honestly contribute mental state year old normal weight activity level always get way could understand almost week ive lose lb fall feel happy control emotion eat,10,30-Aug-16,85.0
64702,Sertraline,Depression,year suffer depression anxiety get college first thing get diagnose father refuse believe anything wrong option way put sertraline month depression improve dramatically longer many problem social anxiety,8,27-Oct-15,29.0
31928,Wellbutrin XL,Depression,make solely remember look review antidepressant ever take one terrified life might look like start take one take lexapro day felt like zombie swore antidepressant however depression continue thankfully roommate also year old junior college tell positive experience feel like completely different person first two week emotion place anxiety high anxiety still factor sometimes get less frequent every week week wellbutrin life change well finally feel like live life mean ive lose weight,9,22-Dec-15,89.0
97585,Budeprion SR,Depression,try mg mg daily dos combination mg lexapro several year well lexapro alone still mopey negative finally much better feel strong enough let go lexapro try budeprion alone day feel totally different much well energize feel positive get lot do libido come back sexual side effect lexapro go mg per day may high feel almost manic may try psychiatrist support stay mg far medicine alone work extremely well,9,18-Nov-10,30.0
93435,Vortioxetine,Depression,ive brintellix week didnt notice anything yesterday realize felt happier manic normal happy less anxious sociable im worry side effect dont want backfire like ability lamictal constipate normal,7,19-Feb-15,19.0
186207,Desvenlafaxine,Depression,depress long time decide approach doctor therapy alone work suffer severe mood swing cry every day anxiety attack day mg pristiq amazing feel calm control cry feel really good side effect nausea insomnia hope settle decreased appetite put family hell feel like finally turn corner,10,31-Jul-13,107.0
65148,Hydrochlorothiazide,High Blood Pressure,take mg hydrochlorothiazide one week lose lbs mainly fluid retentionhavent side effect maybe low potassium lead muscle crampsso always eat banana dose muscle crampsi havent notice increase urinate dose must release sodium urinei also wear compression stocking help walk exercisingand better diethydrochlorothiazide beneficial,10,18-Jul-15,58.0
225032,Bupropion,Depression,start take wellbutrin xl mg recently almost year year find drop kid school come home sleeping day stop take insurance would longer cover brand name drug many year tell huge difference generic brand take bupropion short temper irritable hair start fall list side effect doctor pharmacist also assure known side effect research find many woman hair loss bupropion worth pay brand name,8,8-Jun-16,44.0
82454,Liraglutide,Diabetes Type 2,start take victoza mg dosage along metformin mg pm weigh need loose weight tomorrow increase dosage mg eggy burp everyone else keep talk well diarrhea nausea severe abdominal cramping also muscle ache torso like ive kick rib couple time experience weight loss yet,7,22-Feb-12,12.0
78037,Zyprexa,Depression,start take mg zyprexia day day ago year take mg celexa mg clonazepam mg xanax need emergency panic attack work well year ago husband die year later dad diedtwo year dad pass wife die mo later son down syndrome die operate table really go deep black hole get worse friend yr die cancer even year son really feel difference day cry far outside store without panic attack sleep really well far eat hasnt problem lot energy feel well hop new lease life,10,8-May-16,85.0
116180,Amlodipine,High Blood Pressure,side effect blood pressure fairly well control mg,10,2-Aug-12,113.0
231320,Trazodone,Depression,horrible anxiety couldnt sleep would sleep hour brain would race todo list since already medication depression dr prescribe trazodone first day hell woke several time night head pound next day fog day want stop try talk dr sleep better second night still wake headache didnt fog next day third day fine sleep like normal person able function day find get headache foggy feeling allow enough time sleep,10,2-Jul-17,17.0
156718,Dulaglutide,Diabetes Type 2,week update first shot week lowest dose usual nausea day two shot loss appetiteno big deal felt good hungry crave carbs week past sunday nausea start sulfur burp diarrhea thursday night might connect see week week around pound since start week ago level run higher unheard also take metformin xr x pill daily soo anxious get ac level check couple month,10,24-Jun-16,26.0
183559,Cymbalta,Depression,medication exactly day basketcase everything make feel sad overwhelm withdrawal bad dizzy fragment thought forgetfulness etc biggest drawback cymbalta experience extreme difficulty reach orgasm libido fine everything else sexuntil point use able orgasm frustrate needless say drug could help depression well cymbalta without sexual side effect would take,7,9-May-10,25.0
178851,Victoza,Diabetes Type 2,start victoza march start gradually work become nauseated higher dose go back do wonderful first appetite slowly come back half glad state x clothes wear clothes snug loose buying xl shirt would suggest everyone need diabetic medication little first level people walk ask lose weight say bonus diabetic medication ac thanks victoza,10,2-Aug-12,29.0
186607,Desvenlafaxine,Depression,premenopausal addition lung cancer scare monitor anything come early day addition suspicious mammogram upcoming colonoscopy second monitoring due father pass disease diagnose early enough cry reason interest anything pristiq day feel quotdifferentquot mood lighter im go angry tangent good reason im glad suppose put weight im lb foot quit smoke put pound far pretty good,8,21-Nov-09,16.0
171456,Wellbutrin,Depression,hi im year old start take wellbutrin month ago psychiatrist put looked review recommend prescribed anyway first couple month horrible dont give month ago problem prozac alleviated focus x better also adhd grade skyrocket depression diedyes die laugh much people school ask laugh much refresh actually anyway prozac give severe loss libido serious note im bother horribly low sex drive prozac month end take prozac libido become ed live fairly healthy life trust wellbutrin fix problem,8,22-Dec-15,58.0
177389,Duloxetine,Depression,medicine disaster put mg day bed day start felt effect start get shake get hyper nauseous muscle tense especially neck sweat constantly couldnt drink enough bad sweat one week mark direct double dose big mistake throat start get tight pupil dilate could longer see color eye glaucoma could eventually go er direct take one half dose stop benefit make feel horrible see similar reaction effexor im clueless put medication,1,19-Sep-16,16.0
64774,Sertraline,Depression,first drug try depression ocd start im ptsd along come depression anxiety etc psyciatrist prescribe see minute decision first time take wasnt feeling right week unbearable felt like stomach head flu combine also start suicidal thought call doctor stop effective drug unfortunately give zoloft,1,7-Jul-15,33.0
55670,Effexor,Depression,venlafaxine make dizzy give nausea diarrhea anxiety increase severe stomach distress medication cause felt around lousy take medication month hop symptom would subside problem get worse,1,11-Oct-16,10.0
177401,Duloxetine,Depression,suffer major depression many antidepressant little help psychiatrist recently put cymbalta change life first make feel racy jittery rid bit side effect go away take mg day feel best ive felt year,10,21-Aug-16,61.0
224821,Bupropion,Depression,year old breast cancer survivor excellent shape trim happily marry menopause develop insomnia weight gain depression longer take estrogen due breast cancer make feel tired time thyroid medicine help enoughno energy lose interest thing doctor insist try ssri lexapro zoloft bad side effect try many supplementsnot much help try bupropion hcl sr mg work right away take early morning energy day side effect lose pound insomnia take changed life month,10,14-Jan-17,119.0
92854,Vortioxetine,Depression,mg past two week suppose go mg tomorrow suffer depression year lot different ad year celexa probably helpful stop work last two week strange never experience nausea lot people mention strange detach feel like sick take cold medicinejust foggy tire soo tired constant dry mouth funny taste really annoy dont really feel better sort numb emotion promise would give chance stick least week im nervous bump mg,4,5-Jun-17,8.0
113930,Amlodipine,High Blood Pressure,medicine work rapidly mg daily dosage still effective several year treatment theres occasion ive experienced side effect first initial dos medicine one experienced sleepiness otherwise take one pill every evening bedtime im fine next dose,8,24-Nov-16,83.0
74603,Toujeo Solostar,Diabetes Type 2,toujeo solostar vast improvement old insulin best part needle thing suck province ontario approve wish would get act together senior pay type insulin may change back old insulin soon unless ontario government approves,9,12-Feb-17,3.0
126383,Carvedilol,High Blood Pressure,ruin everythingafter healthy take zestril year moderate blood pressure doctor suggest try coreg within week pass face golfing friend would pass chair several time day two month visit napa wine country son amp wife wife wheelchair amp push airport lift luggage ate whatever wantedsalt restriction coreg change week end develop bradycardia slow heartbeat could inot ever get irnyoressure back tell develop amyloidosis feel slow heart rate something matter say,1,17-Aug-16,35.0
28666,Lexapro,Depression,day already feel better less anxiety overall side effect far notice bout anxiety doctor tell thats normal first two week im sleep well wake feel energize first time year far good,10,6-Apr-11,16.0
45850,Fluoxetine,Depression,take prozac four year worst symptoms disturb vivid dream affect sleep feeling uncontrollable anger feel hopeless powerless want give slightest difficulty prozac wonderful nightmare pretty much go away much calm patient deal unexpected problem life much well think prozac make possible finish grad school help career dont feel addict fact frequently forget take several day even week notice nightmare anxiety come back know time take,9,5-Sep-09,53.0
94298,Trintellix,Depression,anxiety depression medicine year take paxil zoloft prozac wellbutrin lexapro switch week ago prozacwellbutrin brintellix wellbutrin feel fantastic much well mood clear head anxiety side effect take mg,9,22-Nov-14,123.5
75638,L-methylfolate,Depression,take paxilparoxetine approx year year ago mention psychiatrist long sensitive noise would get really upset angry sound doorbell even young daughter playfulness dr recommend deplin additional quotmedicinequot couple week take deplinmy sensitivity improve greatly feel different sideeffects stop couple week think didnt really anything notice big difference although expensive continue take mg every day along paxil work husband agrees,9,8-Aug-15,76.0
121818,Venlafaxine,Depression,year old male suffer extreme mdd gad take mg efexxor xl remeron two month try celexa lexapro wellbutrin xl zoloft paxil prozac far best medication lift darkness side effect include sexual dysfunction yay,10,19-Aug-13,73.0
141463,Escitalopram,Depression,mother two young boy start feel depress couldnt even leave house anxiety start help day half tab im take half tablet feel much better month since start love try celexa prozac etcnothing work make tired take night,10,25-Apr-14,122.0
224669,Bupropion,Depression,since lose father felt depressed live mother believe medication go life fog depression anxiety able focus barely get grade school start fail everything get much go counsel suggest see psychiatrist best decision life get prescribed bupropion sr gabapentin bupropion help tremendously energetic motivate take gabapentin night sleep everyone tell antidepressant mask depression full crap,9,21-Jun-17,14.0
163771,Mirtazapine,Depression,ive take month mixed reaction first heavy quothangoverquot felt much better week much get back work problem shift come night shift take one mg go bed morning found difficult wake day sleep day night get toilet drink take day sore gum sore stomach sickness diarrhea early day good result help get back track wouldnt recommend long term use,7,27-Mar-10,7.0
93002,Vortioxetine,Depression,ive suffering anxiety year give klonopin originally year klonopin use doctor want wean klonopin doctor put trintellix vortioxetine start take trintellix month ago first everything seem go fine start feel quotslightlyquot well third week start get really bad occasional headache get sick stomach every time ate heard people say take food make worse fourth week headache nonstop migraine barely eat irritable slightest thing would set stop take drug dont recommend,1,21-Sep-16,17.0
168830,Vilazodone,Depression,medication simply save life addiction take dangerous path hiding bottle attempt obtain prescription pain killer night hide wifekidslong dark road sure day intensive recovery facility away everyone aa meeting doctor put antidepressant make groggy disorient volatile time change time till hit viibryd absolutely amaze first day mg sometimes tad wave irrationality come mostly even sail life enjoyable work productive totally plug back everyones life home issue side effect,10,11-Mar-14,123.5
55640,Effexor,Depression,taper generic citalopram mg year didnt work anymore tried effexor read great review take mg day rd week severe pound migraine pressure behind eye nausea dizzinessbrain zap constant cry fit insomnia vivid active dream sleep body chill leg twitch severe terrible neck soreness symptom happen time time hard pound fast heart beat almost call think may moderate serotonin toxicity start med start lowest possible dose shock body doc want try prozac talk psychiatrist first bad withdrawal symptom,1,17-Feb-17,10.0
34321,Bystolic,High Blood Pressure,switch yesterday bystolic mg doc say could take time day either without food within minute take smallest dose felt extreme intoxication feel another reviewer felt dizzy foggyheaded wake middle night arm tingle numb several time day im sit office shaking arm sensation type foot numb tongue feel tingly appetite force eat almond protein im weight nauseate dont want eat gather think long enough speak tingle mouth day,1,15-Sep-16,35.0
197959,Metoprolol,High Blood Pressure,take way much nasal decongestant blood pressure heart rate shoot roof could sleep day doctor put mg day wow diff like night day calm anxiety trouble sleep sometimes,10,7-Apr-15,23.0
168552,Vilazodone,Depression,medication life saver obsessive thought feel would drive crazy constantly analyze feeling drug stop cold,10,25-Jul-17,1.0
178733,Victoza,Diabetes Type 2,ive use victoza since may since reduce weight stone st ft stocky build blood sugar within period consistently mmol used gtmmol ive see huge difference attitude food dont consider diet victoza help immensely portion control watch carbs fat calories dont feel really deprive hear signal stomach lot louder use feel fuller longer still graze food take mundane feel satisfy glad see back insulin,10,13-Jan-16,21.0
11681,Trulicity,Diabetes Type 2,week bad cramp constipate nausea horrible burping sugar idk long hang,4,21-May-17,11.0
183794,Cymbalta,Depression,initially start take cymbalta mg nausea unbelievably dreadful couldnt even drink glass water without throw back consult physician agree try mg dosage nausea decrease intensely manageable highly recommend take food mood wonderful,8,9-Jun-09,26.0
171513,Wellbutrin,Depression,great medication prescribe job loss bad breakup lay cohch two month socially isolate gabe try certainly help see brighter side thing begin find new motivation life,9,29-Jul-15,64.0
168930,Vilazodone,Depression,day mg pill nausea one lucid dream fine day problem write something do long time see positive thing already give higher rating wait see happens day step mg pill,4,22-Jan-13,42.0
93195,Vortioxetine,Depression,like many many others ive tried recent ad viibryd etc pretty mediocre find least well brintellix first time start zoloft reference good antidepressant didnt really experience side effect eventually titrate mg per day almost year dose still havent experienced side effect find sexual response uninhibited poopout compare others think brintellix best ive try yet reason dont rate effective med still feel quite room improvement,8,17-Nov-15,48.0
171374,Wellbutrin,Depression,main depression symptom fatigue lethargy memory problem among others wellbutrin life changer really help also experienced side effect first mild short headache learn sufficient hydration solves next severe insomnia take wellbutrin get max h sleep per night try calm supplement help last side effect systemic joint discomfort pain im try help turmeric also negative experience wellbutrin interaction passion flower passiflora incarnata try help insomnia passion flower extract become depressive wellbutrin,10,27-Jan-16,38.0
32507,Lisinopril,High Blood Pressure,year old male diagnose high blood pressure month ago otherwise healthy start lisinopril diuretic medication lower mg lisinoprilday mgday experience extreme fatigue medicine lower bp appear still fatigue every day associate drop pulse even less beatsmin appear quotnormalquot rest pulse min drop fatigue wonder anyone else notice drop pulse associate fatigue doctor say lisiniprol cant cause never problem prior take lisinopril even high blood pressure,5,8-Apr-12,58.0
28586,Lexapro,Depression,year old take mg year recently switch mg two moth ago lexapro thing work complaint,9,8-Feb-11,23.0
79634,Insulin glargine,Diabetes Type 2,people higher income medicare take insulin plus medication include additional tier med life fit support category reach donut hole april monthly medicine payment tier medicine one lantus day novalog plus additional med work hard life get decent social security stop take lantus afford every day,10,14-Jun-15,31.0
177966,Duloxetine,Depression,suffer major depression doctor give cymbalta first day completely didnt know go quit take day go back normal next day try give time well memory two day black woke hospital swollen like crazy tell overdose depression medicine take pill day,1,17-Aug-12,18.0
62841,Citalopram,Depression,celexa absolute life saver maybe even literally psychiatrist put celexa midst major depression take mg twice day month start depression end first suicidal thought dont know medication depression highly recommend depression,10,16-Feb-09,59.0
156815,Dulaglutide,Diabetes Type 2,prior start trulicity suffer lower extremity lymphedema two year within one day start trulicity lymphedema nearly disappear,7,2-Feb-15,34.0
126115,Viibryd,Depression,miracle medicine part little effect sex drive help depression anxietyocd give much need pep however viibryd pretty gnarly side effect necessitate cessation usage start within first month night terror extremely realistic dream almost lucid aware asleep cant wake even awake cant move night sweat handle give positive effect medicine overall eventually though begin develop parathesia electric shock sensation get serious would cause minor convulsion almost daily,8,31-Dec-12,41.0
46948,Emsam,Depression,ive medication several year winter month dose spring reduce year try ssri lot success try drug best medication depression number precaution must remember take challenge doctor check see new medication react badly emsam lot medication interaction emsam also must give aged thing like pepperoni salomi beer wine worchester soy sauce learn hard way last important thing challenge new medication make doctor look,9,12-Nov-09,61.0
197837,Onglyza,Diabetes Type 2,onglyza excellent addition regimen control hbacs experience weight loss affordable doctor give value card fix copay per month last new medicine work affordable,10,3-Jun-10,40.0
94379,Trintellix,Depression,side effect lot sleep slight improvement mood week far,8,31-Mar-14,48.0
93881,Trintellix,Depression,doctor give sample go zoloft trintellix let say good experience tough stomach everytime take medicine im point vomit try take bed definitely good idea either vomit see small boost energy though sickness would say take worth,3,1-Aug-17,28.0
82432,Liraglutide,Diabetes Type 2,start take aug suppose take st week nd week rd week soon nd week nausea set horrible feeling day could eat smell food force eat small amount soup rd week didnt go scared stay gradually increased notch everyday till end week end week almost reach pace didnt want sick husband teen toddler look lose lbs far without exercise use weight begin exercise start monday expect lose satisfied result far blood sugar,9,31-Aug-12,22.0
186650,Desvenlafaxine,Depression,year first okay hot flash would sweat bad last month fatigue build point sleeping time anger issue,4,13-Oct-09,15.0
168769,Vilazodone,Depression,far best antidepressant ive youre look medication cause drowsiness weight gain normally say take time feel effect felt alertness motivation right away energy clearer mind well concentration recommend dose incrementally increase mgmg stayed mg much cause rls mild insomnia struggle sad medication really help get winter blue lose lb medication felt less hungry remember many natural way help depression well recommend explore good luck,8,12-May-15,75.0
136573,Byetta,Diabetes Type 2,medicine save life sugar control major surgery poorly functional pancrease,10,15-Dec-15,7.0
57560,Insulin isophane / insulin regular,Diabetes Type 2,lantus year start u month increase pre breakfast b test increased u pre breakfast even glucose reading dr raise dosage u fast continue go finally much begging switch novolin difference im range prebreakfast evening result greatly improve well im longer lethargic get thing do sleep well great product far,10,24-Apr-17,0.0
11947,Trulicity,Diabetes Type 2,medicine almost month insulin resistance ive lose pound hit random nausea episode sometimes multiple time day sugar level improve feeling sickness,7,14-Apr-15,19.0
32421,Lisinopril,High Blood Pressure,seem help blood pressure protein urine also type diabetic noticeable side effect,10,22-Feb-15,42.0
28278,Lexapro,Depression,save first six year unfortunately many ssris lose great quality time go mgs recommend add lithium try get work,9,29-Jan-15,39.0
82463,Liraglutide,Diabetes Type 2,id problem sulfureggy burp increase include gastrointestinal tract distress endocrinologist recommend use simethiconecontaining otc medicine ive reach dosage increase twoclick increase along simethicone otc consist two mg caplets problem far try reduce one caplet per day gp suggest burp may gerd ive never saw earlier post sulfureggy burp due dead stomach flora try reintroduce gi bacteria probiotic let know get simethicone altogether,8,5-Jan-12,11.0
102812,Aripiprazole,Depression,bad side effect bad sweat muscle stiffness nausea would go away quit,1,28-Jul-12,33.0
184702,Canagliflozin,Diabetes Type 2,start pill yesterday today feel like blood pressure low cant anything time stand get dizzy cant drive anywhere feel like trouble breathe clammy cold sweat feel awful wont continue medication,1,20-Feb-17,12.0
121424,Venlafaxine,Depression,go doctor suffer several year depression late twenty feel strong suicidal depression since mid teen go doctor finally talk three minute prescribe venlafaxine effexor brand start low dose keep get dosage raise every time go back doctor time dosage raise feeling worse doctor say take time work almost year take junk eventually highest dosage self mutilate always suicidal doctor look kickback pharmaceutical company suspect quit cold turkey drug,1,28-Jan-16,2.0
64529,Sertraline,Depression,depression almost year tablet year mg day plus side seem work degree although time feel tire dont sleep even take morning side effect dosages good hate dry mouth feel tire nausea even though train day week,6,6-Apr-16,12.0
55871,Effexor,Depression,start mg dose mildmoderate depression experience past year felt calm peaceful first week doctor increase dose mg try month adjust want sleep take away energy fought fatigue reduce back mg felt pretty good couple month start notice trouble respond people around felt like daze take effort break also start feel sort frenzied decided stop medicine week ago feel better confusion anxiety medicine definitely good match body chemistry,1,18-Oct-11,38.0
52858,Luvox CR,Depression,medication help improve mood slightly interaction prescription medication take time important inform doctor medicine take also important ask contraindication medication problem good relationship doctor,4,25-Feb-09,17.0
224826,Bupropion,Depression,day take wellbutrin xl positive ive long time vivid colorful dream first night first time ive ever dream color remember dream subside day one medication continue make feel better im month absolutely amaze treat depression motivation drastically skyrocket feel positive optimistic life,9,12-Jan-17,113.0
178186,Duloxetine,Depression,suffer depression past year life able preform basic function sleep time wake panic attack every time slept awake anxiety bad hide people noise light thing seem help scratch wall ive try every antidepressant nothing work great cymbalta first time year depression anxiety could start feel alive wow work anxiety panic totally go however depression still lurk doesnt keep cymbalta take week fully kick,10,19-Mar-11,20.0
186011,Desvenlafaxine,Depression,experience headache like brain wound tight w rubberband didnt want get bed reason dr prescribe pristiq life changer head feel much better depression go life happy side effect flu like symptom crash miss dose take mg ha e try come experience severe headache flue like symptom severe body ache get back expensive buy day generic supply thru canadian pharmacy ins doesnt pay due country still less wld pay u,9,11-May-16,34.0
141454,Escitalopram,Depression,feeling depression actually amplify,1,24-May-14,39.0
178248,Duloxetine,Depression,take medicine year help depression allergy become much worse time assume seasonal food allergy suffer lot allergy year cymbalta unable much anything even though school age kid doctor recently increase dosage allergy go haywire prickly feel finger arm back itchy nose throat private region allergy come slowly didnt realize cymbalta causing problem really suffer would hate another weird allergy like symptom check cymbalta help depression still able live comfortably reaction,4,13-Aug-10,16.0
116189,Amlodipine,High Blood Pressure,side efects yet take week far take high dos steroid mg daily decease mg every day keep bp normal range,10,16-Apr-12,41.0
32649,Lisinopril,High Blood Pressure,lisinopril work great blood pressure run take lisinopril would recommend anyone want safe effective blood pressure medication,10,20-Jul-08,90.0
194144,Nebivolol,High Blood Pressure,put bystolic high blood pressure induce stress horrible medication mg day side effect intolerable extreme flush feel anxiety stomach pain blood pressure actually spike take medication also cause bad insomnia bed awake night row finally decide go doctor get switch another medication seem doctor always try push new latest version drug report back drug company never take,1,26-Oct-17,7.0
55798,Effexor,Depression,work quite well sometime side effect attribute another medicine time trial error discover medicine fault kidney problem along frequent edema leg foot also constant mucus tightness throat help depression side effect become serious also weight gain dr taper medicine,7,19-Oct-14,41.0
136545,S-adenosylmethionine,Depression,suffer severe depression year prescription medication find turned insurance would longer cover prescription pill could get work withou insurance couldnt afford month pill find help keep mood stable kept depression symptom bay plus month way affordable hope continue customer life,8,23-Aug-17,6.0
156717,Dulaglutide,Diabetes Type 2,start trulicity far side effect im use drink lot water im bother dry mouth hope help doesnt give kkidney damage ill keep u post,2,25-Jun-16,11.0
95790,Sertraline,Depression,ive deal many period depression life hit alltime low year half ago culminate suicide attempt medication help get back foot start low dose mgdayim small female slowly increase normal dosage doctor prescribes adult mgday go two month five month take fell back depression go back fine since dont think stop problem occasional insomnia inability orgasm anymore,8,3-Mar-14,90.0
189843,Jardiance,Diabetes Type 2,take combination jardiance mg daily janumet bid year lose poundswas lb pound pound due weight loss alc recently stop janumet find longer need medication consider cut jardiance dose half well however since stop janumet gain pound recentlywhich fine pound thin medium size frame hop stop medication altogether highly recommend jardiance,10,24-Aug-17,17.0
24888,Deplin,Depression,week notice drastic change feel much happy less mood swing even anxiety lessen like medication natural almost side effect highly recommend,10,22-Jan-12,123.5
28237,Lexapro,Depression,tired time everything stress negative find fault thing irritable time thought race negativity time withdraw socially lot people upset time lack compassion people time felt like life worthless lot trouble concentrate work trouble sleep depressed winter time problem progressively get worse get older doctor give lexapro noticed change st day take medicine take little month take full effect im almost exactly opposite use lexapro change life,10,12-Jan-15,123.5
168853,Vilazodone,Depression,medication week titrate mg make anxiety bad mostly physiological go back mg mg day get first brain zap accompany psychosis full blown auditory hallucination thats knew time quit viibryd isnt bad inhibit sexual desire ssri still anxiety medication wasnt helpful notice positive upbeat mood thats worth spend total hour research drug hearing like forget take dose even youre hour scared straight wean fast mg reduction per night,6,31-Jul-13,12.0
168945,Vilazodone,Depression,miracle medicine part little effect sex drive help depression anxietyocd give much need pep however viibryd pretty gnarly side effect necessitate cessation usage start within first month night terror extremely realistic dream almost lucid aware asleep cant wake even awake cant move night sweat handle give positive effect medicine overall eventually though begin develop parathesia electric shock sensation get serious would cause minor convulsion almost daily,8,31-Dec-12,41.0
82246,Liraglutide,Diabetes Type 2,start take saxenda begin september lose lb month please medicine hard lose weight due pcos exercise least time week im eat little healthy thing medication experience eggy burp nausea diarrhea since dosage hop subside soon im hop lose least lb confidant saxenda help reach goal go nline sign discount card help cost pay pay,10,31-Oct-15,11.0
225265,Bupropion,Depression,take wellbutrin bupropion month since diagnose depression primary doctor put medication give wellbutrin worse side effect couldnt sleep eat thankful wellbutrin make happier let sleep night,9,3-Oct-15,3.0
32460,Lisinopril,High Blood Pressure,take lisinopril month good lower blood pressure however month take bad quotallergicquot reaction various test docs think lisinopril still get severe swell eye also red itchy medicine almost month tell may take month leave system may get horrible symptom,9,28-Feb-13,56.0
181618,Prozac,Depression,take prozac fluoxetine month im take anxiety disorder depression far work depress take week half start make difference notice im calm come stress like im take mg moment complaint notice increase appetite hate,9,28-Dec-13,54.0
225101,Bupropion,Depression,change wellbutrin xl bupropion hcl sr gain weight since change feel well dont need extra weight drug causing,9,13-Mar-16,6.0
120517,Dapagliflozin,Diabetes Type 2,farxiga month ac go instead horrible yeast infection lose go unacceptable side effect love weight loss,3,12-Dec-15,19.0
179049,Victoza,Diabetes Type 2,victoza since march previously byetta byetta didnt seem work anymore doctor want try victoza make big change blood sugar around verse near lose total lb since march rd feel great life good seem like hardly ever hungry eat full quickly something would definitely recommend another diabetic,10,21-May-10,123.5
95004,Abilify,Depression,recently suffer really bad cycle linger depression doctor prescribe abilify go along zoloft ive already say week take mg see tremendous difference level energy motivation feel alive negative mention ive lot trouble sleep tend feel much quotwiredquot throughout day thats trade feel like human ill take,9,23-Jan-11,40.0
28271,Lexapro,Depression,lexapro effect take mo felt start take help feel well,5,17-Feb-15,33.0
45931,Fluoxetine,Depression,prozac amaze medicine severely depress saw light end tunnel anxiety depression slowly kill couldnt eat sleep still doctor prescribed prozac first mg mg take day notice big change mood situation never change way look felt hope get warm feeling side effect manageable libido decrease slightly still able achieve orgasm weight gain ive prozac month life saver start cbt counseling psychologist learn think react differently toabout thing,9,13-Jun-11,44.0
110881,Farxiga,Diabetes Type 2,forxiga help diabeties weight loss downfall suffer thrush nearly time,9,24-Nov-16,16.0
63883,Sertraline,Depression,huge fan drug ive nearly month take week work minute sooner ive read review load low review people take week etc need chance get system change life totally feel normal first time year advice give month nothing cheer,10,23-Sep-17,40.0
170813,Quetiapine,Depression,depression since child didnt start get help try prozac celexa nothing doctor ask ever hear medicine call seroquel xr start mg work way mg side effect weight gain drowsiness drowsiness go away couple month use medicine overall really like medicine help tremendously,10,6-Jun-13,97.0
159306,Tribenzor,High Blood Pressure,medicine almost month plus side lower blood pressure effectively readings excellent minus always feel lightheaded dizzy mouth feel dry keep feel like clear throat everyday around become extremely tired nod hard fight constantly feel queasy day ago around time start feel extremely nauseous begin sweat heavily stand go bathroom felt dizzy point strongly think go pas vision also become blurry sat floor lay within minute feeling subside think medicine,4,19-Jan-11,80.0
2218,Metformin,Diabetes Type 2,month ago place metformin er mg twice day diagnose type diabetes hbac like many forum experience violent diarrhea first day suddenly cease first time life since experienced life someone without weight problem longer think food ruminatively remind eat stop eat full eat smaller portion previously blood glucose retested yet speak effectiveness metformin glucose control expect much improvement even sub clinical dose lose lb per week without much effort life change,9,8-Jan-15,123.5
41813,Clonidine,High Blood Pressure,work blood pressure top number rating gain water weight swell may allergic,3,3-May-12,47.0
65112,Hydrochlorothiazide,High Blood Pressure,subtle side effect note drug tend dehydrate body lead constipation muscle joint pain also contribute leach body critical electrolytes event accidental overdose may effect concentration point generate unsafe judgement drive doctor chooses prescribe drug least electrolyte must check frequently,8,11-Oct-15,55.0
93422,Vortioxetine,Depression,use medication month find side effect nausea minimal go day mood positive stable however find focus concentration markedly improve medication claim much better others lower side effect,9,15-Mar-15,120.0
92993,Vortioxetine,Depression,dont know people leave bad review new drug maybe theyre pissed world expect miracle honestly take yesterday afternoon wake happy like super excite normal like gon na good day rare mud day second dose feel like go thing like errand meet wife lunch get g back gym far havent side idea people talk give bad rap maybe theyre bat another company something remember people edge like dont burn dream try give shot everyone different case work,10,14-Oct-16,117.0
11949,Trulicity,Diabetes Type 2,trouble keep blood glucose wake level usually around meal medicine along adhere proper diet achieve satisfactory glucose level challenge eat properly,9,27-Feb-15,29.0
